Id;Date_naissance;Sexe;Job;Emploi_actuel;Logement;Duree_Residence;Proprietaire;Telephone;Historique_credit;Nb_credit_existants;Compte_courant;Compte_cheque;Motif_credit;Montant_credit;Duree_credit_en_mois;Garants;Autres_acomptes;Typologie_client
378;14/12/1982;Homme;Qualifie/fonctionnaire;>=7 ans;Logement gratuit;4;Inconnu/Pas de propriete;0;Au moins un retard de paiement;1;Pas de compte courant;Compte cheque inconnu;Radio/Television;846;7;0;;Bon client
379;20/02/1961;Homme;Tres qualifie/independants;>=7 ans;Logement gratuit;2;Inconnu/Pas de propriete;1;Pas de credit/credit rembourse;1;0-200 EUR;< 100 EUR;Car (new);14318;36;0;;Mauvais client
380;10/11/1966;Femme;Non qualifie;1-4 ans;Proprietaire;4;Voiture ou autre;0;Compte critique / Autres credits (autre banque);2;Pas de compte courant;100-500 EUR;Car (new);362;6;0;;Bon client
381;17/11/1979;Homme;Qualifie/fonctionnaire;4 a 7 ans;Proprietaire;4;Voiture ou autre;1;Pas de credit/credit rembourse;1;< 0EUR;Compte cheque inconnu;Mobilier /equipements;2212;20;0;;Bon client
382;17/01/1980;Femme;Tres qualifie/independants;Sans emploi;Logement gratuit;4;Inconnu/Pas de propriete;1;Pas de credit/credit rembourse;1;0-200 EUR;< 100 EUR;Car (used);12976;18;0;;Mauvais client
383;02/05/1993;Femme;Qualifie/fonctionnaire;4 a 7 ans;Location;4;Accord de construction;0;Pas de credit/credit rembourse;1;Pas de compte courant;Compte cheque inconnu;Car (new);1283;22;0;;Bon client
384;07/10/1992;Homme;Qualifie/fonctionnaire;< 1 an;Proprietaire;1;Bien immobilier;0;Pas de credit/credit rembourse;1;>=200 EUR;< 100 EUR;Car (new);1330;12;0;;Bon client
385;26/01/1992;Homme;Non qualifie;1-4 ans;Proprietaire;2;Accord de construction;0;Au moins un retard de paiement;2;Pas de compte courant;100-500 EUR;Affaires;4272;30;0;;Bon client
386;11/10/1993;Femme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;1;Voiture ou autre;0;Compte critique / Autres credits (autre banque);2;Pas de compte courant;< 100 EUR;Radio/Television;2238;18;0;;Bon client
387;25/08/1997;Femme;Qualifie/fonctionnaire;< 1 an;Location;2;Bien immobilier;1;Pas de credit/credit rembourse;1;Pas de compte courant;Compte cheque inconnu;Radio/Television;1126;18;0;;Bon client
388;24/06/1978;Homme;Tres qualifie/independants;Sans emploi;Proprietaire;4;Accord de construction;1;Compte critique / Autres credits (autre banque);2;0-200 EUR;< 100 EUR;Mobilier /equipements;7374;18;0;;Bon client
389;17/11/1991;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;4;Voiture ou autre;0;Compte critique / Autres credits (autre banque);1;0-200 EUR;500-1000 EUR;Affaires;2326;15;0;;Bon client
390;02/10/1991;Femme;Qualifie/fonctionnaire;4 a 7 ans;Proprietaire;2;Voiture ou autre;0;Pas de credit/credit rembourse;2;Pas de compte courant;< 100 EUR;Affaires;1449;9;0;;Bon client
391;23/07/1988;Homme;Tres qualifie/independants;1-4 ans;Proprietaire;2;Accord de construction;1;Pas de credit/credit rembourse;1;Pas de compte courant;< 100 EUR;Car (new);1820;18;0;;Bon client
392;23/08/1999;Femme;Non qualifie;< 1 an;Location;4;Bien immobilier;0;Pas de credit/credit rembourse;1;0-200 EUR;>=1000 EUR;Mobilier /equipements;983;12;0;;Bon client
393;23/05/1979;Homme;Tres qualifie/independants;4 a 7 ans;Logement gratuit;4;Inconnu/Pas de propriete;1;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Car (new);3249;36;0;;Bon client
394;26/10/1987;Femme;Qualifie/fonctionnaire;4 a 7 ans;Proprietaire;4;Voiture ou autre;0;Compte critique / Autres credits (autre banque);1;< 0EUR;< 100 EUR;Radio/Television;1957;6;0;Aucun;Bon client
395;08/09/1987;Homme;Tres qualifie/independants;Sans emploi;Proprietaire;3;Voiture ou autre;0;Compte critique / Autres credits (autre banque);1;Pas de compte courant;< 100 EUR;Mobilier /equipements;2406;9;0;Aucun;Bon client
396;18/04/1986;Homme;Qualifie/fonctionnaire;4 a 7 ans;Location;3;Inconnu/Pas de propriete;1;Au moins un retard de paiement;1;0-200 EUR;100-500 EUR;Education;11760;39;0;;Bon client
397;04/08/1963;Femme;Tres qualifie/independants;Sans emploi;Logement gratuit;4;Inconnu/Pas de propriete;0;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Mobilier /equipements;2578;12;0;;Bon client
398;14/01/1972;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;2;Accord de construction;1;Compte critique / Autres credits (autre banque);2;< 0EUR;< 100 EUR;Mobilier /equipements;2348;36;0;Aucun;Bon client
399;23/07/1972;Homme;Qualifie/fonctionnaire;>=7 ans;Location;1;Bien immobilier;0;Pas de credit/credit rembourse;2;0-200 EUR;< 100 EUR;Car (new);1223;12;0;Aucun;Mauvais client
400;29/07/1975;Femme;Non qualifie;1-4 ans;Proprietaire;1;Bien immobilier;0;Compte critique / Autres credits (autre banque);2;Pas de compte courant;>=1000 EUR;Radio/Television;1516;24;0;;Bon client
401;15/01/1979;Homme;Qualifie/fonctionnaire;< 1 an;Proprietaire;4;Bien immobilier;1;Pas de credit/credit rembourse;1;Pas de compte courant;< 100 EUR;Radio/Television;1473;18;0;;Bon client
402;31/08/1990;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;4;Bien immobilier;0;Compte critique / Autres credits (autre banque);2;0-200 EUR;Compte cheque inconnu;Affaires;1887;18;0;;Bon client
403;24/04/1991;Homme;Qualifie/fonctionnaire;< 1 an;Proprietaire;2;Voiture ou autre;1;Au moins un retard de paiement;2;Pas de compte courant;< 100 EUR;Affaires;8648;24;0;;Mauvais client
404;30/06/1991;Homme;Non qualifie;1-4 ans;Proprietaire;2;Voiture ou autre;0;Au moins un retard de paiement;2;Pas de compte courant;< 100 EUR;Car (new);802;14;0;;Bon client
405;09/07/1975;Homme;Qualifie/fonctionnaire;>=7 ans;Proprietaire;4;Voiture ou autre;0;Au moins un retard de paiement;1;0-200 EUR;Compte cheque inconnu;Car (new);2899;18;0;;Bon client
406;18/12/1996;Homme;Qualifie/fonctionnaire;< 1 an;Proprietaire;1;Accord de construction;1;Pas de credit/credit rembourse;1;0-200 EUR;< 100 EUR;Radio/Television;2039;24;0;;Mauvais client
407;22/09/1975;Homme;Qualifie/fonctionnaire;4 a 7 ans;Proprietaire;4;Voiture ou autre;1;Compte critique / Autres credits (autre banque);2;Pas de compte courant;Compte cheque inconnu;Car (used);2197;24;0;;Bon client
408;09/11/1991;Homme;Qualifie/fonctionnaire;< 1 an;Proprietaire;2;Bien immobilier;0;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Radio/Television;1053;15;0;;Bon client
409;16/11/1992;Homme;Tres qualifie/independants;>=7 ans;Proprietaire;2;Voiture ou autre;1;Pas de credit/credit rembourse;1;Pas de compte courant;500-1000 EUR;Radio/Television;3235;24;0;;Bon client
410;09/11/1990;Homme;Qualifie/fonctionnaire;4 a 7 ans;Proprietaire;2;Bien immobilier;1;Compte critique / Autres credits (autre banque);3;>=200 EUR;500-1000 EUR;Car (new);939;12;0;;Mauvais client
411;27/06/1998;Femme;Qualifie/fonctionnaire;>=7 ans;Proprietaire;4;Voiture ou autre;1;Pas de credit/credit rembourse;1;0-200 EUR;< 100 EUR;Radio/Television;1967;24;0;;Bon client
412;08/12/1983;Homme;Tres qualifie/independants;4 a 7 ans;Proprietaire;2;Voiture ou autre;1;Compte critique / Autres credits (autre banque);2;Pas de compte courant;< 100 EUR;Car (used);7253;33;0;Aucun;Bon client
413;15/12/1976;Homme;Tres qualifie/independants;Sans emploi;Proprietaire;2;Voiture ou autre;1;Compte critique / Autres credits (autre banque);2;Pas de compte courant;< 100 EUR;Affaires;2292;12;0;;Mauvais client
414;26/04/1978;Homme;Non qualifie;1-4 ans;Location;2;Inconnu/Pas de propriete;0;Pas de credit/credit rembourse;1;Pas de compte courant;500-1000 EUR;Car (new);1597;10;0;;Bon client
415;11/09/1983;Femme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;2;Accord de construction;0;Pas de credit/credit rembourse;1;< 0EUR;Compte cheque inconnu;Car (new);1381;24;0;;Mauvais client
416;02/08/1983;Homme;Qualifie/fonctionnaire;>=7 ans;Proprietaire;2;Accord de construction;1;Compte critique / Autres credits (autre banque);2;Pas de compte courant;< 100 EUR;Car (used);5842;36;0;;Bon client
417;18/07/1985;Homme;Non qualifie;< 1 an;Proprietaire;1;Bien immobilier;0;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Car (new);2579;12;0;;Mauvais client
418;18/07/1995;Femme;Qualifie/fonctionnaire;1-4 ans;Location;2;Voiture ou autre;1;Au moins un retard de paiement;2;< 0EUR;Compte cheque inconnu;Education;8471;18;0;;Bon client
419;03/03/1987;Femme;Tres qualifie/independants;4 a 7 ans;Proprietaire;2;Voiture ou autre;0;Pas de credit/credit rembourse;1;Pas de compte courant;500-1000 EUR;Car (new);2782;21;0;;Bon client
420;12/12/1985;Femme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;2;Accord de construction;0;Pas de credit/credit rembourse;1;0-200 EUR;Compte cheque inconnu;Car (new);1042;18;0;;Mauvais client
421;18/06/1998;Femme;Qualifie/fonctionnaire;4 a 7 ans;Location;3;Voiture ou autre;0;Pas de credit/credit rembourse;1;Pas de compte courant;>=1000 EUR;Car (new);3186;15;0;;Bon client
422;22/08/1988;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;2;Voiture ou autre;0;Pas de credit/credit rembourse;1;0-200 EUR;Compte cheque inconnu;Car (used);2028;12;0;;Bon client
423;25/03/1971;Homme;Non qualifie;4 a 7 ans;Proprietaire;3;Bien immobilier;0;Compte critique / Autres credits (autre banque);2;0-200 EUR;< 100 EUR;Car (new);958;12;0;;Bon client
424;05/06/1984;Homme;Tres qualifie/independants;4 a 7 ans;Proprietaire;3;Bien immobilier;0;Au moins un retard de paiement;2;Pas de compte courant;100-500 EUR;Mobilier /equipements;1591;21;0;;Bon client
425;16/04/1993;Femme;Qualifie/fonctionnaire;>=7 ans;Proprietaire;2;Accord de construction;1;Pas de credit/credit rembourse;1;0-200 EUR;Compte cheque inconnu;Mobilier /equipements;2762;12;0;;Mauvais client
426;20/10/1997;Homme;Qualifie/fonctionnaire;1-4 ans;Location;3;Voiture ou autre;1;Pas de credit/credit rembourse;1;0-200 EUR;< 100 EUR;Car (used);2779;18;0;;Bon client
427;22/05/1989;Homme;Qualifie/fonctionnaire;>=7 ans;Proprietaire;2;Voiture ou autre;0;Compte critique / Autres credits (autre banque);2;Pas de compte courant;< 100 EUR;Radio/Television;2743;28;0;;Bon client
428;11/09/1972;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;3;Bien immobilier;0;Compte critique / Autres credits (autre banque);2;Pas de compte courant;>=1000 EUR;Radio/Television;1149;18;0;;Bon client
429;20/05/1998;Homme;Qualifie/fonctionnaire;>=7 ans;Proprietaire;4;Voiture ou autre;0;Pas de credit/credit rembourse;1;Pas de compte courant;< 100 EUR;Mobilier /equipements;1313;9;0;;Bon client
430;28/02/1963;Femme;Sans emploi;Sans emploi;Logement gratuit;4;Inconnu/Pas de propriete;0;Compte critique / Autres credits (autre banque);3;< 0EUR;< 100 EUR;Reparation;1190;18;0;;Mauvais client
431;20/01/1944;Homme;Non qualifie;4 a 7 ans;Proprietaire;4;Bien immobilier;0;Pas de credit/credit rembourse;1;Pas de compte courant;< 100 EUR;Affaires;3448;5;0;;Bon client
432;02/06/1989;Homme;Tres qualifie/independants;1-4 ans;Proprietaire;3;Voiture ou autre;1;Pas de credit/credit rembourse;2;0-200 EUR;< 100 EUR;Autres;11328;24;1;;Mauvais client
433;17/09/1982;Homme;Tres qualifie/independants;Sans emploi;Logement gratuit;4;Inconnu/Pas de propriete;1;Compte critique / Autres credits (autre banque);3;< 0EUR;< 100 EUR;Mobilier /equipements;1872;6;0;;Bon client
434;17/07/1985;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;2;Bien immobilier;1;Compte critique / Autres credits (autre banque);2;Pas de compte courant;< 100 EUR;Reparation;2058;24;0;;Bon client
435;02/11/1993;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;2;Bien immobilier;0;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Mobilier /equipements;2136;9;0;;Bon client
436;27/03/1993;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;1;Bien immobilier;1;Pas de credit/credit rembourse;1;0-200 EUR;Compte cheque inconnu;Radio/Television;1484;12;0;;Mauvais client
437;04/12/1995;Homme;Non qualifie;4 a 7 ans;Location;4;Bien immobilier;0;Pas de credit/credit rembourse;1;Pas de compte courant;500-1000 EUR;Reparation;660;6;0;;Bon client
438;29/06/1981;Femme;Qualifie/fonctionnaire;>=7 ans;Proprietaire;4;Bien immobilier;1;Compte critique / Autres credits (autre banque);2;Pas de compte courant;>=1000 EUR;Car (new);1287;24;0;;Bon client
439;25/06/1953;Homme;Sans emploi;Sans emploi;Proprietaire;4;Voiture ou autre;0;Compte critique / Autres credits (autre banque);2;< 0EUR;< 100 EUR;Reparation;3394;42;1;;Bon client
440;02/12/1992;Femme;Sans emploi;< 1 an;Proprietaire;1;Bien immobilier;0;Pas de credit/credit rembourse;1;>=200 EUR;< 100 EUR;Affaires;609;12;0;Aucun;Mauvais client
441;23/08/1979;Homme;Tres qualifie/independants;>=7 ans;Proprietaire;4;Voiture ou autre;1;Pas de credit/credit rembourse;1;Pas de compte courant;< 100 EUR;Car (new);1884;12;0;;Bon client
442;05/06/1988;Femme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;3;Accord de construction;0;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Mobilier /equipements;1620;12;1;;Bon client
443;18/07/1989;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;3;Voiture ou autre;1;Au moins un retard de paiement;2;0-200 EUR;< 100 EUR;Autres;2629;20;0;;Bon client
444;31/03/1977;Homme;Non qualifie;>=7 ans;Proprietaire;4;Voiture ou autre;0;Pas de credit/credit rembourse;1;Pas de compte courant;< 100 EUR;Education;719;12;0;;Mauvais client
445;10/05/1988;Femme;Tres qualifie/independants;1-4 ans;Proprietaire;3;Voiture ou autre;1;Compte critique / Autres credits (autre banque);1;0-200 EUR;< 100 EUR;Mobilier /equipements;5096;48;0;;Mauvais client
446;31/05/1977;Femme;Non qualifie;>=7 ans;Location;4;Accord de construction;0;Compte critique / Autres credits (autre banque);2;Pas de compte courant;Compte cheque inconnu;Education;1244;9;0;;Bon client
447;26/11/1984;Femme;Qualifie/fonctionnaire;< 1 an;Proprietaire;4;Voiture ou autre;1;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Car (new);1842;36;0;;Mauvais client
448;11/12/1983;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;2;Bien immobilier;0;Pas de credit/credit rembourse;1;0-200 EUR;< 100 EUR;Radio/Television;2576;7;1;;Bon client
449;18/03/1963;Femme;Tres qualifie/independants;>=7 ans;Proprietaire;4;Bien immobilier;1;Pas de credit/credit rembourse;1;>=200 EUR;Compte cheque inconnu;Mobilier /equipements;1424;12;0;;Bon client
450;05/04/1957;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;3;Accord de construction;0;Au moins un retard de paiement;2;0-200 EUR;>=1000 EUR;Reparation;1512;15;0;;Mauvais client
451;30/04/1988;Homme;Tres qualifie/independants;1-4 ans;Proprietaire;2;Voiture ou autre;1;Compte critique / Autres credits (autre banque);1;Pas de compte courant;Compte cheque inconnu;Car (used);11054;36;0;;Bon client
452;02/03/1989;Femme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;1;Bien immobilier;0;Pas de credit/credit rembourse;1;Pas de compte courant;< 100 EUR;Radio/Television;518;6;0;;Bon client
453;30/04/1984;Homme;Qualifie/fonctionnaire;>=7 ans;Proprietaire;4;Accord de construction;0;Pas de credit/credit rembourse;2;Pas de compte courant;< 100 EUR;Mobilier /equipements;2759;12;0;;Bon client
454;08/10/1983;Homme;Tres qualifie/independants;>=7 ans;Proprietaire;4;Voiture ou autre;1;Pas de credit/credit rembourse;1;Pas de compte courant;< 100 EUR;Car (used);2670;24;0;;Bon client
455;04/07/1987;Homme;Qualifie/fonctionnaire;4 a 7 ans;Proprietaire;3;Accord de construction;1;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Car (new);4817;24;1;;Mauvais client
456;06/03/1989;Femme;Tres qualifie/independants;< 1 an;Proprietaire;1;Inconnu/Pas de propriete;1;Pas de credit/credit rembourse;1;Pas de compte courant;< 100 EUR;Car (used);2679;24;0;;Bon client
457;25/04/1982;Homme;Qualifie/fonctionnaire;1-4 ans;Location;2;Bien immobilier;0;Compte critique / Autres credits (autre banque);2;< 0EUR;< 100 EUR;Car (new);3905;11;0;;Bon client
458;20/10/1983;Homme;Qualifie/fonctionnaire;>=7 ans;Logement gratuit;4;Inconnu/Pas de propriete;1;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Car (used);3386;12;0;;Mauvais client
459;26/01/1991;Femme;Qualifie/fonctionnaire;< 1 an;Proprietaire;1;Bien immobilier;0;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Appareils menagers;343;6;0;;Bon client
460;09/10/1986;Homme;Qualifie/fonctionnaire;< 1 an;Proprietaire;2;Voiture ou autre;1;Pas de credit/credit rembourse;1;Pas de compte courant;< 100 EUR;Radio/Television;4594;18;0;;Bon client
461;24/04/1981;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;2;Accord de construction;0;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Mobilier /equipements;3620;36;1;;Bon client
462;29/06/1982;Homme;Qualifie/fonctionnaire;< 1 an;Proprietaire;3;Bien immobilier;0;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Car (new);1721;15;0;;Bon client
463;21/11/1984;Femme;Tres qualifie/independants;< 1 an;Location;1;Bien immobilier;0;Pas de credit/credit rembourse;1;0-200 EUR;< 100 EUR;Mobilier /equipements;3017;12;0;;Bon client
464;13/09/1980;Homme;Qualifie/fonctionnaire;>=7 ans;Proprietaire;4;Accord de construction;0;Pas de credit/credit rembourse;2;0-200 EUR;Compte cheque inconnu;Autres;754;12;0;Aucun;Bon client
465;27/06/1984;Homme;Qualifie/fonctionnaire;4 a 7 ans;Proprietaire;1;Voiture ou autre;1;Pas de credit/credit rembourse;2;Pas de compte courant;< 100 EUR;Affaires;1950;18;0;;Bon client
466;20/01/1955;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;4;Inconnu/Pas de propriete;1;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Car (used);2924;24;1;;Bon client
467;12/03/1989;Femme;Non qualifie;< 1 an;Location;2;Voiture ou autre;1;Au moins un retard de paiement;1;< 0EUR;< 100 EUR;Radio/Television;1659;24;0;;Mauvais client
468;21/09/1986;Homme;Qualifie/fonctionnaire;>=7 ans;Proprietaire;3;Voiture ou autre;0;Au moins un retard de paiement;2;Pas de compte courant;Compte cheque inconnu;Radio/Television;7238;48;0;;Bon client
469;10/11/1992;Femme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;2;Voiture ou autre;1;Au moins un retard de paiement;2;Pas de compte courant;< 100 EUR;Affaires;2764;33;0;;Bon client
470;03/03/1983;Homme;Non qualifie;4 a 7 ans;Proprietaire;3;Voiture ou autre;1;Au moins un retard de paiement;2;Pas de compte courant;< 100 EUR;Car (used);4679;24;0;;Bon client
471;28/12/1996;Homme;Qualifie/fonctionnaire;< 1 an;Location;2;Voiture ou autre;1;Pas de credit/credit rembourse;1;0-200 EUR;100-500 EUR;Radio/Television;3092;24;0;;Mauvais client
472;26/10/1995;Femme;Qualifie/fonctionnaire;< 1 an;Proprietaire;4;Accord de construction;0;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Education;448;6;0;;Mauvais client
473;15/11/1990;Homme;Non qualifie;1-4 ans;Proprietaire;3;Voiture ou autre;0;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Car (new);654;9;0;;Mauvais client
474;21/06/1982;Homme;Tres qualifie/independants;Sans emploi;Proprietaire;4;Accord de construction;1;Pas de credit/credit rembourse;1;Pas de compte courant;Compte cheque inconnu;Autres;1238;6;0;;Bon client
475;02/12/1985;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;2;Voiture ou autre;0;Compte critique / Autres credits (autre banque);1;0-200 EUR;< 100 EUR;Radio/Television;1245;18;0;;Mauvais client
476;21/08/1992;Femme;Qualifie/fonctionnaire;< 1 an;Location;4;Accord de construction;0;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Mobilier /equipements;3114;18;0;;Mauvais client
477;11/05/1994;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;4;Voiture ou autre;0;Pas de credit/credit rembourse;1;Pas de compte courant;500-1000 EUR;Car (used);2569;39;0;;Bon client
478;25/03/1993;Homme;Qualifie/fonctionnaire;4 a 7 ans;Proprietaire;2;Voiture ou autre;0;Pas de credit/credit rembourse;1;>=200 EUR;< 100 EUR;Radio/Television;5152;24;0;;Bon client
479;05/12/1979;Homme;Non qualifie;4 a 7 ans;Proprietaire;4;Bien immobilier;0;Pas de credit/credit rembourse;1;0-200 EUR;100-500 EUR;Affaires;1037;12;0;Aucun;Bon client
480;11/02/1974;Homme;Qualifie/fonctionnaire;>=7 ans;Proprietaire;4;Voiture ou autre;1;Compte critique / Autres credits (autre banque);2;< 0EUR;< 100 EUR;Mobilier /equipements;1478;15;0;;Bon client
481;12/10/1995;Femme;Non qualifie;1-4 ans;Proprietaire;1;Bien immobilier;0;Compte critique / Autres credits (autre banque);1;0-200 EUR;< 100 EUR;Radio/Television;3573;12;0;;Bon client
482;26/11/1992;Homme;Qualifie/fonctionnaire;< 1 an;Proprietaire;1;Accord de construction;0;Pas de credit/credit rembourse;1;0-200 EUR;< 100 EUR;Car (new);1201;24;0;;Bon client
483;14/09/1961;Femme;Qualifie/fonctionnaire;>=7 ans;Location;4;Accord de construction;1;Pas de credit/credit rembourse;2;< 0EUR;>=1000 EUR;Mobilier /equipements;3622;30;0;;Bon client
484;14/01/1988;Femme;Qualifie/fonctionnaire;4 a 7 ans;Proprietaire;2;Accord de construction;0;Au moins un retard de paiement;2;Pas de compte courant;>=1000 EUR;Mobilier /equipements;960;15;0;;Bon client
